
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S5; S6),2.49612,2.49723,207874,3.14749,0.881849,2.26565,0.792144,100000
(S5; S7),2.33456,2.32784,180662,66.8105,62.737,4.07349,0.839652,100000
(S5; S8),2.2038,2.19777,161038,45.8645,44.6131,1.25136,0.0798663,100000
(S6; S7),2.51021,2.50228,208744,74.0807,72.7653,1.31547,0.05983,100000
(S6; S8),2.37034,2.36318,186182,49.1273,47.587,1.54037,-0.583591,100000
(S7; S8),2.77102,2.7534,252709,5.07751,4.283,0.794516,-0.291298,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.74276,2.75458,252926,4.21928,2.65561,1.56368,-0.0589345,100000
(S1; S3),2.44918,2.45966,201668,14.3135,1.92867,12.3849,-1.88031,100000
(S1; S4),2.52299,2.53402,214044,4.4756,2.34471,2.1309,0.69358,100000
(S1; S5),2.19928,2.20674,162328,7.35696,1.00012,6.35684,1.36443,100000
(S1; S6),2.36191,2.37017,187263,3.7053,2.45591,1.2494,-0.589041,100000
(S1; S7),2.39327,2.38334,189585,266.135,264.879,1.25544,-0.524834,100000
(S1; S8),2.26517,2.25642,169922,201.696,199.942,1.7543,-0.802384,100000
(S2; S3),2.31165,2.3228,179852,13.4056,1.88364,11.522,-1.74195,100000
(S2; S4),2.3826,2.3943,191094,5.26239,0.180278,5.08211,0.150512,100000
(S2; S5),2.07199,2.08013,144236,4.33023,1.76914,2.56109,1.0874,100000
(S2; S6),2.22768,2.23666,166764,7.13428,3.0577,4.07659,-0.877319,100000
(S2; S7),2.25792,2.24962,168920,246.804,245.593,1.21162,-0.937576,100000
(S2; S8),2.1371,2.12985,151400,194.644,193.698,0.945726,-0.787011,100000
(S3; S4),2.44633,2.45817,201425,19.265,3.89562,15.3694,3.34098,100000
(S3; S5),1.95797,1.96556,128787,10.3546,3.4997,6.85491,1.91993,100000
(S3; S6),2.10326,2.11162,148637,6.30828,5.13585,1.17242,0.0561582,100000
(S3; S7),2.13185,2.12404,150606,210.49,205.924,4.56688,0.349999,100000
(S3; S8),2.01741,2.0106,134941,166.654,164.911,1.74273,0.0512314,100000
(S4; S5),2.01778,2.0258,136801,4.52956,1.7538,2.77577,-0.142897,100000
(S4; S6),2.16896,2.17777,158097,6.23844,2.79154,3.4469,-1.79657,100000
(S4; S7),2.19694,2.18898,159943,239.223,232.773,6.45035,-2.13568,100000
(S4; S8),2.07737,2.07045,143082,192.35,185.359,6.99149,-2.33155,100000
(S5; S6),2.49147,2.49918,208199,15.6305,1.53081,14.0997,-2.58544,100000
(S5; S7),2.32906,2.31857,179425,240.372,233.142,7.22977,-1.50496,100000
(S5; S8),2.20412,2.19484,160780,185.452,179.047,6.40482,-1.9584,100000
(S6; S7),2.49632,2.48532,206144,290.145,286.501,3.64323,-0.997683,100000
(S6; S8),2.35976,2.35005,184305,209.779,208.228,1.5512,-0.987256,100000
(S7; S8),2.79443,2.76047,254009,3.48922,3.34117,0.148053,-0.311008,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.767,2.76775,255348,3.60166,0.533409,3.06826,1.64864,100000
(S1; S3),2.48131,2.48245,205422,7.82784,3.49843,4.32941,0.461421,100000
(S1; S4),2.55686,2.55752,218032,3.5631,0.975939,2.58716,0.142137,100000
(S1; S5),2.22685,2.22706,165332,9.74144,3.38,6.36145,1.26963,100000
(S1; S6),2.38869,2.38933,190300,2.50804,1.08076,1.42729,-0.229441,100000
(S1; S7),2.41803,2.41719,194774,26.0341,24.9188,1.11533,-0.331543,100000
(S1; S8),2.29131,2.29036,174871,25.0651,23.3623,1.7028,0.5087,100000
(S2; S3),2.35157,2.35285,184532,4.68967,1.5504,3.13927,-0.457978,100000
(S2; S4),2.42128,2.42211,195555,2.99762,0.467578,2.53004,-0.085303,100000
(S2; S5),2.11054,2.11092,148537,5.41821,3.22871,2.1895,0.42142,100000
(S2; S6),2.26389,2.26468,170962,2.78631,0.574495,2.21182,-1.00119,100000
(S2; S7),2.2931,2.29247,175195,26.2023,23.9143,2.28806,-0.461775,100000
(S2; S8),2.17246,2.17173,157226,26.0265,23.2097,2.81677,0.180404,100000
(S3; S4),2.48275,2.48407,205691,12.0299,1.8749,10.155,0.619197,100000
(S3; S5),1.99541,1.99615,132824,5.21747,4.38002,0.837446,0.268069,100000
(S3; S6),2.13857,2.13973,152617,4.38967,0.971818,3.41785,-0.0865492,100000
(S3; S7),2.16794,2.16776,156657,34.0324,31.1896,2.84276,0.221974,100000
(S3; S8),2.05645,2.05616,140945,34.5202,30.6564,3.86377,0.737501,100000
(S4; S5),2.05488,2.05522,140803,3.73516,1.64544,2.08972,0.920124,100000
(S4; S6),2.204,2.20475,162035,1.35339,0.0424133,1.31098,-0.686846,100000
(S4; S7),2.23072,2.23008,165788,25.5191,24.6312,0.887856,-0.563601,100000
(S4; S8),2.11378,2.11303,148843,24.8081,23.7786,1.02946,0.471221,100000
(S5; S6),2.52161,2.52205,212027,5.21127,3.22924,1.98203,-0.884099,100000
(S5; S7),2.35328,2.35222,184449,33.1241,30.6758,2.44824,-0.428548,100000
(S5; S8),2.2307,2.22954,165711,33.099,26.9948,6.10425,-0.583739,100000
(S6; S7),2.52249,2.52179,211999,45.2774,43.7764,1.50101,1.09018,100000
(S6; S8),2.39085,2.39003,190426,40.6345,37.563,3.07154,1.4559,100000
(S7; S8),2.77337,2.77065,255885,6.81739,0.997592,5.8198,1.31807,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76731,2.76688,255190,5.49226,2.96926,2.52299,1.18214,100000
(S1; S3),2.48603,2.48553,205930,4.83886,2.04231,2.79656,0.166979,100000
(S1; S4),2.54885,2.54827,216458,6.94495,0.678484,6.26647,-2.18886,100000
(S1; S5),2.24612,2.24576,168117,3.13369,1.49916,1.63453,-0.0210382,100000
(S1; S6),2.39368,2.39326,190926,5.89214,3.42461,2.46754,-1.43439,100000
(S1; S7),2.42485,2.42483,196006,21.1767,19.8664,1.31032,-0.425273,100000
(S1; S8),2.29304,2.29329,175320,17.957,16.5618,1.39526,-0.058778,100000
(S2; S3),2.35889,2.3587,185452,4.91879,3.01243,1.90636,-0.370635,100000
(S2; S4),2.41575,2.4155,194492,4.94133,0.459417,4.48192,-1.70519,100000
(S2; S5),2.12668,2.12659,150750,3.42415,0.404765,3.01938,-0.0396199,100000
(S2; S6),2.26831,2.26819,171493,5.15906,0.766357,4.3927,-1.77727,100000
(S2; S7),2.29747,2.29772,175996,21.3338,20.7213,0.612509,-0.563887,100000
(S2; S8),2.17256,2.17306,157418,17.9672,16.5256,1.44157,-0.0408111,100000
(S3; S4),2.48382,2.48344,205586,7.71331,1.7503,5.96301,-2.4197,100000
(S3; S5),2.01612,2.01595,135474,7.37882,1.38306,5.99576,-0.25053,100000
(S3; S6),2.14802,2.1478,153774,8.48566,3.68515,4.80051,-1.11867,100000
(S3; S7),2.17233,2.17248,157332,9.21334,7.64594,1.5674,-0.184235,100000
(S3; S8),2.05452,2.05492,140765,9.11383,6.47731,2.63652,-0.0622859,100000
(S4; S5),2.06479,2.06457,142088,5.56517,0.28238,5.28279,1.195,100000
(S4; S6),2.19943,2.19917,161217,3.96319,1.14092,2.82228,0.928987,100000
(S4; S7),2.22819,2.22827,165518,17.2212,15.3531,1.86808,1.29135,100000
(S4; S8),2.10888,2.10922,148304,15.2543,12.7076,2.54669,1.27209,100000
(S5; S6),2.52183,2.52168,211964,2.02343,0.792659,1.23077,-0.465082,100000
(S5; S7),2.36024,2.36049,185743,24.5162,20.0763,4.43993,-0.555498,100000
(S5; S8),2.23297,2.23349,166297,17.2577,14.9508,2.30686,-0.520867,100000
(S6; S7),2.51524,2.51547,210939,38.9216,36.9232,1.9984,0.136846,100000
(S6; S8),2.37891,2.37943,188742,29.1962,25.6752,3.52099,0.0983466,100000
(S7; S8),2.76434,2.76536,254909,5.94191,2.7906,3.15131,0.892675,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76999,2.77118,255982,1.35199,0.647978,0.704013,0.240526,100000
(S1; S3),2.49034,2.49203,207010,8.93909,5.76804,3.17105,-0.555387,100000
(S1; S4),2.55555,2.55721,217981,6.96256,3.1179,3.84467,-0.861875,100000
(S1; S5),2.23323,2.23409,166375,1.03963,0.583684,0.455942,0.0799629,100000
(S1; S6),2.39125,2.39246,190796,3.36748,0.793499,2.57398,1.41563,100000
(S1; S7),2.41393,2.41251,194087,163.313,163.301,0.0113304,-0.00702126,100000
(S1; S8),2.28919,2.2879,174553,128.398,127.611,0.786394,0.532918,100000
(S2; S3),2.36371,2.3652,186478,9.86268,5.98719,3.8755,-0.193152,100000
(S2; S4),2.42253,2.42399,195862,7.51688,3.70677,3.8101,0.332821,100000
(S2; S5),2.11455,2.11527,149148,0.757379,0.0973632,0.660016,0.710781,100000
(S2; S6),2.26381,2.26485,170987,4.70852,0.628198,4.08032,1.64169,100000
(S2; S7),2.28618,2.28471,174060,122.073,121.319,0.753826,0.700546,100000
(S2; S8),2.16658,2.16524,156331,99.9028,98.7301,1.17272,1.03545,100000
(S3; S4),2.48738,2.48942,206578,4.09377,0.949477,3.1443,0.485945,100000
(S3; S5),2.01204,2.01319,135108,6.45116,4.88386,1.5673,1.20413,100000
(S3; S6),2.15243,2.15391,154650,11.5202,3.14253,8.37764,2.72304,100000
(S3; S7),2.17137,2.17053,157125,135.944,134.181,1.76356,1.16258,100000
(S3; S8),2.05896,2.05822,141285,117.58,114.262,3.31789,1.47515,100000
(S4; S5),2.05987,2.06099,141595,4.45571,3.09278,1.36293,0.326892,100000
(S4; S6),2.20778,2.20925,162694,3.75495,1.52613,2.22882,1.2344,100000
(S4; S7),2.23117,2.23023,165878,141.29,139.85,1.44014,0.42398,100000
(S4; S8),2.11503,2.11419,149061,118.465,116.277,2.18778,0.681829,100000
(S5; S6),2.52063,2.52169,211966,3.67151,1.31305,2.35845,0.115473,100000
(S5; S7),2.35108,2.34952,184077,128.548,127.084,1.46415,-0.0111024,100000
(S5; S8),2.23029,2.22884,165645,101.53,100.656,0.874826,-0.424098,100000
(S6; S7),2.51476,2.51339,210653,189.537,186.728,2.80893,0.900966,100000
(S6; S8),2.38544,2.38419,189549,142.065,138.424,3.64047,0.329364,100000
(S7; S8),2.77925,2.77449,256594,2.02738,1.05127,0.976109,-0.364447,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76747,2.76746,255295,3.06242,1.59426,1.46816,-0.982553,100000
(S1; S3),2.47656,2.47705,204529,10.088,2.61,7.47797,0.641683,100000
(S1; S4),2.54703,2.54753,216332,5.7323,3.75081,1.98149,0.378297,100000
(S1; S5),2.21768,2.21856,164072,6.01919,3.60896,2.41023,-1.03494,100000
(S1; S6),2.37516,2.37499,188026,4.97341,3.19765,1.77576,-0.336299,100000
(S1; S7),2.41606,2.41409,194268,12.2165,11.7292,0.487375,-0.630793,100000
(S1; S8),2.2828,2.28149,173511,6.20784,4.90209,1.30575,-0.576033,100000
(S2; S3),2.34686,2.34784,183749,8.54414,0.513263,8.03088,1.5382,100000
(S2; S4),2.41348,2.41449,194329,3.01811,1.15798,1.86013,0.426184,100000
(S2; S5),2.09941,2.10071,147103,2.69823,1.28606,1.41217,-0.787292,100000
(S2; S6),2.25062,2.25097,168904,5.50539,1.39546,4.10993,0.607051,100000
(S2; S7),2.28845,2.2871,174368,10.6338,9.79846,0.835363,0.55226,100000
(S2; S8),2.16299,2.16223,155847,4.82275,4.2087,0.614042,0.409854,100000
(S3; S4),2.47675,2.47829,204734,4.21353,1.37449,2.83905,0.233371,100000
(S3; S5),1.98586,1.98749,131675,6.93493,0.266321,6.66861,-2.22929,100000
(S3; S6),2.12672,2.12749,150881,8.05008,1.0318,7.01829,-1.55616,100000
(S3; S7),2.1639,2.16304,155965,10.5455,8.93986,1.60565,-0.755087,100000
(S3; S8),2.04596,2.04565,139493,4.43028,4.13762,0.292657,-0.489581,100000
(S4; S5),2.04924,2.05092,140211,2.41152,0.993191,1.41833,-1.03849,100000
(S4; S6),2.18986,2.19064,159970,3.58913,1.53796,2.05117,-0.703137,100000
(S4; S7),2.22754,2.22666,165275,12.6823,11.599,1.08326,-0.645673,100000
(S4; S8),2.1058,2.10547,147771,6.70364,6.00127,0.702371,-0.753099,100000
(S5; S6),2.50824,2.50965,209947,10.5877,2.61804,7.96965,0.230097,100000
(S5; S7),2.34505,2.3446,183245,14.3798,13.7335,0.646345,0.566893,100000
(S5; S8),2.21629,2.21639,163751,6.8133,6.72196,0.0913367,-0.00872159,100000
(S6; S7),2.51471,2.51306,210522,11.8409,7.96736,3.87356,0.115536,100000
(S6; S8),2.37836,2.37737,188399,6.54021,2.78439,3.75582,-0.313009,100000
(S7; S8),2.76645,2.76321,254512,5.79539,2.57974,3.21565,-1.27574,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76064,2.76376,254615,9.46446,5.33697,4.12749,-1.79452,100000
(S1; S3),2.47481,2.47784,204659,3.28553,2.26686,1.01867,-0.583702,100000
(S1; S4),2.5357,2.54016,215084,9.18567,8.96658,0.219091,-0.169894,100000
(S1; S5),2.23011,2.23183,166039,7.18398,6.02983,1.15415,-0.811926,100000
(S1; S6),2.38616,2.38929,190293,4.01457,1.65527,2.3593,-0.916577,100000
(S1; S7),2.41583,2.41214,193993,99.4228,98.8919,0.530928,0.0464348,100000
(S1; S8),2.28881,2.28556,174164,74.7075,74.1316,0.575832,0.357901,100000
(S2; S3),2.34315,2.34617,183486,1.80619,1.21784,0.588345,0.614899,100000
(S2; S4),2.40162,2.40599,192963,6.47829,4.66761,1.81069,1.25586,100000
(S2; S5),2.10992,2.11168,148643,5.72475,4.78325,0.941501,-0.0658922,100000
(S2; S6),2.25758,2.2607,170361,4.67385,1.70999,2.96386,0.161689,100000
(S2; S7),2.28533,2.28198,173627,90.9956,88.81,2.18561,1.26338,100000
(S2; S8),2.16547,2.16253,155923,72.9113,70.5979,2.31342,1.40084,100000
(S3; S4),2.46993,2.47465,204135,8.05654,5.38566,2.67088,-0.295102,100000
(S3; S5),1.995,1.99685,132917,3.8137,2.56631,1.24739,-0.605809,100000
(S3; S6),2.13572,2.13886,152492,1.51598,0.22311,1.29287,-0.265001,100000
(S3; S7),2.16573,2.16274,155957,83.0425,82.7619,0.280576,0.304107,100000
(S3; S8),2.05194,2.04933,140028,68.3294,67.8928,0.436671,0.539922,100000
(S4; S5),2.04798,2.05096,140223,12.823,11.0768,1.74625,-0.717479,100000
(S4; S6),2.19192,2.1963,160796,3.00305,2.80364,0.199417,-0.108039,100000
(S4; S7),2.21864,2.21675,163858,113.573,113.324,0.248413,0.449002,100000
(S4; S8),2.10133,2.09978,147021,93.1188,92.1872,0.931571,0.881036,100000
(S5; S6),2.51392,2.51648,211093,8.03351,7.64347,0.390042,0.245768,100000
(S5; S7),2.34823,2.34397,183198,96.7898,95.3163,1.47349,1.02184,100000
(S5; S8),2.22424,2.22045,164393,75.2123,74.4027,0.809622,0.761764,100000
(S6; S7),2.5148,2.5116,210338,152.906,151.843,1.06368,0.612105,100000
(S6; S8),2.38358,2.3808,188996,112.574,109.566,3.00767,1.56299,100000
(S7; S8),2.78111,2.76983,255733,5.36387,0.656785,4.70708,1.44763,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.7665,2.7677,255339,3.08253,2.00444,1.07809,0.347697,100000
(S1; S3),2.48283,2.48358,205609,1.78418,0.43112,1.35306,0.745805,100000
(S1; S4),2.54566,2.54631,216125,7.86074,0.661167,7.19958,1.19795,100000
(S1; S5),2.22201,2.22302,164731,7.90091,3.82352,4.07739,-0.570378,100000
(S1; S6),2.37706,2.3779,188483,6.49315,5.78539,0.707759,0.334441,100000
(S1; S7),2.41451,2.41372,194213,15.7809,14.7189,1.06195,0.81672,100000
(S1; S8),2.28957,2.28826,174552,26.0024,24.3068,1.69569,0.799279,100000
(S2; S3),2.35663,2.35768,185295,2.12038,0.691022,1.42935,0.212017,100000
(S2; S4),2.41579,2.41675,194693,5.41046,0.856424,4.55403,0.947624,100000
(S2; S5),2.11201,2.11327,148869,9.00733,4.22034,4.787,-1.35999,100000
(S2; S6),2.258,2.25911,170124,7.73971,6.09096,1.64875,-0.59744,100000
(S2; S7),2.29059,2.29014,174837,16.8345,14.8602,1.97423,0.606895,100000
(S2; S8),2.17312,2.17216,157290,26.6192,22.9869,3.63234,1.11007,100000
(S3; S4),2.47954,2.48019,205049,2.21811,0.179955,2.03815,-0.136931,100000
(S3; S5),2.00026,2.00119,133501,8.72914,4.68113,4.04802,-1.31499,100000
(S3; S6),2.14082,2.1416,152888,7.95288,6.49756,1.45532,-1.07111,100000
(S3; S7),2.17018,2.16949,156900,12.3652,11.5824,0.782816,-0.836855,100000
(S3; S8),2.05884,2.05768,141151,19.7351,18.7073,1.0278,-0.80207,100000
(S4; S5),2.05395,2.05481,140747,9.22583,5.33855,3.88729,-1.75385,100000
(S4; S6),2.19445,2.19514,160627,8.10886,6.96616,1.1427,-0.869754,100000
(S4; S7),2.2285,2.22768,165431,12.6408,10.5987,2.04209,-1.22925,100000
(S4; S8),2.11352,2.11222,148729,19.78,17.4008,2.37923,-1.36788,100000
(S5; S6),2.51763,2.51891,211499,2.83333,0.846798,1.98653,0.69545,100000
(S5; S7),2.35639,2.35598,185035,24.176,19.3982,4.77772,1.58884,100000
(S5; S8),2.23462,2.23369,166330,36.8281,32.5043,4.32378,1.56606,100000
(S6; S7),2.52163,2.52093,211849,21.1962,20.0016,1.19454,0.991681,100000
(S6; S8),2.38953,2.38829,190150,35.795,34.1326,1.66242,1.27146,100000
(S7; S8),2.76969,2.76634,255090,15.7053,9.97264,5.73263,1.38554,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76539,2.77115,255977,3.80435,0.568671,3.23568,-1.57711,100000
(S1; S3),2.4783,2.48355,205605,6.83733,3.60364,3.23369,-0.389948,100000
(S1; S4),2.54508,2.55057,216852,9.512,5.64832,3.86368,-0.0273904,100000
(S1; S5),2.22992,2.23507,166521,3.89795,3.39593,0.502018,0.241038,100000
(S1; S6),2.38493,2.38948,190325,6.72849,5.72396,1.00453,0.791337,100000
(S1; S7),2.41355,2.40857,193597,405.999,404.882,1.11718,0.278258,100000
(S1; S8),2.28549,2.2812,173655,322.966,320.986,1.98002,-0.0312367,100000
(S2; S3),2.35631,2.3612,185845,4.51754,1.74051,2.77703,0.487938,100000
(S2; S4),2.41689,2.42197,195534,6.14569,3.05124,3.09445,1.15152,100000
(S2; S5),2.11526,2.12005,149823,5.76752,2.35417,3.41335,0.957012,100000
(S2; S6),2.26352,2.26773,171424,7.95244,3.92346,4.02898,1.41763,100000
(S2; S7),2.29041,2.2856,174335,333.42,328.632,4.78833,0.534539,100000
(S2; S8),2.16925,2.1651,156430,272.803,268.701,4.10189,-0.157817,100000
(S3; S4),2.47694,2.48223,205384,2.63752,0.429537,2.20798,-0.67727,100000
(S3; S5),1.99865,2.00319,133761,1.59319,0.650767,0.942427,0.356959,100000
(S3; S6),2.13701,2.141,152800,6.24815,2.50522,3.74293,1.34344,100000
(S3; S7),2.16255,2.15812,155436,275.895,273.17,2.72483,0.63527,100000
(S3; S8),2.04892,2.0451,139579,231.33,228.183,3.1472,0.144585,100000
(S4; S5),2.05165,2.05638,140961,5.1453,0.278677,4.86663,0.551681,100000
(S4; S6),2.19661,2.20082,161456,6.76902,1.91257,4.85645,1.37102,100000
(S4; S7),2.222,2.21748,164098,305.36,300.225,5.13474,0.117022,100000
(S4; S8),2.10395,2.10007,147175,252.171,247.469,4.70184,0.0444397,100000
(S5; S6),2.50852,2.5137,210626,8.54459,4.8476,3.69699,1.25339,100000
(S5; S7),2.34084,2.33644,182195,381.098,378.168,2.92995,-0.0306735,100000
(S5; S8),2.21753,2.21375,163551,306.893,304.458,2.435,-0.455755,100000
(S6; S7),2.50517,2.49956,208507,435.179,431.738,3.44089,-1.20869,100000
(S6; S8),2.37281,2.36792,187111,332.107,328.239,3.86822,-1.50285,100000
(S7; S8),2.78701,2.76942,255657,6.98579,4.52117,2.46462,-0.266357,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76266,2.76347,254559,2.47899,1.64329,0.835698,0.245259,100000
(S1; S3),2.47799,2.47787,204663,5.17677,2.56117,2.6156,-0.35581,100000
(S1; S4),2.55212,2.55161,217026,4.69157,4.21074,0.480827,-0.0148474,100000
(S1; S5),2.22878,2.23009,165781,7.81225,4.44849,3.36375,-0.0893349,100000
(S1; S6),2.38864,2.38938,190308,3.50401,2.70118,0.802831,-0.0156303,100000
(S1; S7),2.41751,2.41644,194653,24.1687,20.2592,3.90943,1.28747,100000
(S1; S8),2.28842,2.28823,174545,17.6715,13.0226,4.64887,1.21431,100000
(S2; S3),2.34734,2.3476,183710,6.24963,4.11748,2.13215,-0.435449,100000
(S2; S4),2.4155,2.4154,194474,5.44036,4.15274,1.28762,0.412639,100000
(S2; S5),2.11468,2.11626,149290,6.82843,5.22103,1.6074,0.0214659,100000
(S2; S6),2.26397,2.26504,171017,4.80189,4.06334,0.738554,-0.214192,100000
(S2; S7),2.29317,2.29252,175204,25.0312,21.8195,3.21168,1.26287,100000
(S2; S8),2.1715,2.17167,157216,18.5766,14.7363,3.84032,0.943582,100000
(S3; S4),2.4797,2.47874,204807,4.5293,2.30733,2.22197,-0.660941,100000
(S3; S5),1.99715,1.99794,133063,8.97704,4.0385,4.93854,-0.478377,100000
(S3; S6),2.14149,2.14176,152908,2.92132,1.79359,1.12772,0.0652227,100000
(S3; S7),2.16865,2.1673,156588,16.5669,15.6729,0.894041,0.196629,100000
(S3; S8),2.05257,2.05202,140372,11.6715,11.5792,0.0923395,0.158393,100000
(S4; S5),2.05889,2.05939,141376,9.50007,8.99174,0.508325,0.217286,100000
(S4; S6),2.20549,2.20543,162135,6.85614,5.9905,0.86564,-0.165309,100000
(S4; S7),2.23325,2.23152,166007,26.5549,23.717,2.83788,1.0883,100000
(S4; S8),2.11349,2.11262,148788,21.6322,18.638,2.99421,0.970864,100000
(S5; S6),2.51808,2.51999,211681,4.18825,1.27266,2.91559,-0.99342,100000
(S5; S7),2.35028,2.3503,184146,21.673,15.3358,6.33726,-0.1661,100000
(S5; S8),2.22447,2.22529,165072,10.0012,7.80698,2.19425,-0.219713,100000
(S6; S7),2.52084,2.52018,211723,23.8478,20.1917,3.6561,1.1807,100000
(S6; S8),2.38583,2.38605,189784,13.4367,10.7278,2.70887,0.77659,100000
(S7; S8),2.76479,2.76295,254465,3.97167,2.93084,1.04082,-0.533692,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76757,2.77121,255989,6.11988,3.75247,2.36741,0.870344,100000
(S1; S3),2.48722,2.48969,206621,4.81023,4.12689,0.683335,0.229596,100000
(S1; S4),2.55328,2.55688,217924,8.97414,3.05523,5.91891,-1.70018,100000
(S1; S5),2.2276,2.23078,165883,4.24374,3.88526,0.358477,-0.304856,100000
(S1; S6),2.38428,2.38746,190000,4.37548,2.75394,1.62154,-0.181083,100000
(S1; S7),2.41477,2.41227,194071,140.833,140.002,0.830522,0.101918,100000
(S1; S8),2.28774,2.28519,174158,122.973,121.356,1.61765,0.12931,100000
(S2; S3),2.35739,2.35955,185587,8.21074,5.84209,2.36865,-0.322926,100000
(S2; S4),2.41966,2.42287,195682,9.30177,7.0863,2.21547,-1.47977,100000
(S2; S5),2.11138,2.11422,149001,3.71776,1.72828,1.98948,-1.08514,100000
(S2; S6),2.25973,2.26256,170640,5.23636,0.985951,4.25041,-0.327846,100000
(S2; S7),2.28851,2.28593,174267,109.607,108.234,1.37253,-0.269922,100000
(S2; S8),2.16886,2.16622,156489,97.8635,95.7684,2.09506,-0.47109,100000
(S3; S4),2.4795,2.48199,205347,8.91997,4.78085,4.13913,-0.861956,100000
(S3; S5),2.00298,2.00502,134009,6.56999,6.23936,0.330624,-0.528123,100000
(S3; S6),2.14395,2.14594,153506,5.29666,4.69479,0.60187,-0.00482258,100000
(S3; S7),2.16978,2.16663,156553,98.1395,97.9284,0.211148,-0.170538,100000
(S3; S8),2.05446,2.05133,140336,90.3725,90.1046,0.267841,-0.14157,100000
(S4; S5),2.05704,2.06001,141462,11.2492,8.77542,2.47381,0.501865,100000
(S4; S6),2.20176,2.20474,162038,18.7536,7.47187,11.2817,1.47968,100000
(S4; S7),2.22963,2.22727,165436,114.124,110.146,3.97809,1.42732,100000
(S4; S8),2.11171,2.10932,148379,106.077,102.319,3.7589,1.0379,100000
(S5; S6),2.51053,2.51401,210676,3.1001,0.541605,2.55849,0.690932,100000
(S5; S7),2.34811,2.34573,183512,147.775,145.657,2.11786,1.03571,100000
(S5; S8),2.22327,2.22083,164485,125.284,123.786,1.49796,0.851399,100000
(S6; S7),2.51284,2.51007,210120,182.085,180.59,1.49533,-0.245149,100000
(S6; S8),2.38019,2.37736,188484,146.746,145.05,1.69689,-0.908861,100000
